scope,heldout_fold,entity_id,doi,method,candidate_id,stage_ratio,routed,physical_r2,physical_nrmse,rmse,mae,sse,negative_count
oof,2,FLIACVVOZYBSBS-UHFFFAOYSA-N,10.1021/je0499364,transition_selected,gamma_100__d2__atom_inverse_sqrt__delta_0.0003,1.3481298081174287,False,0.9027811930097748,0.31179930562819613,50.35593517985036,12.859297473169072,58321.56478025769,1
oof,2,FLIACVVOZYBSBS-UHFFFAOYSA-N,10.1021/je0499364,v2_shomate5,shomate5__lambda_0,1.3481298081174287,False,0.9027811930097748,0.31179930562819613,50.35593517985036,12.859297473169072,58321.56478025769,1
oof,2,GDFZBBWKPULXPW-UHFFFAOYSA-F,10.1016/j.jct.2012.06.032,transition_selected,gamma_100__d2__atom_inverse_sqrt__delta_0.0003,1.725587144622989,False,0.9988509264998721,0.03389798666776419,7.859499912085988,6.638649031311215,3397.4456377443807,0
oof,2,GDFZBBWKPULXPW-UHFFFAOYSA-F,10.1016/j.jct.2012.06.032,v2_shomate5,shomate5__lambda_0,1.725587144622989,False,0.9988509264998721,0.03389798666776419,7.859499912085988,6.638649031311215,3397.4456377443807,0
oof,2,GFWJKCRDYQMSSE-UHFFFAOYSA-N,10.1016/j.jct.2007.03.001,transition_selected,gamma_100__d2__atom_inverse_sqrt__delta_0.0003,0.43329989969907906,False,0.9999985903329902,0.0011872939862424988,0.015894370883837095,0.013694034288725223,0.02122100616660935,0
oof,2,GFWJKCRDYQMSSE-UHFFFAOYSA-N,10.1016/j.jct.2007.03.001,v2_shomate5,shomate5__lambda_0,0.43329989969907906,False,0.9999985903329902,0.0011872939862424988,0.015894370883837095,0.013694034288725223,0.02122100616660935,0
oof,2,GQDYBPWQLRUHJH-UHFFFAOYSA-H,10.1016/j.jct.2012.08.015,transition_selected,gamma_100__d2__atom_inverse_sqrt__delta_0.0003,1.4052953156822836,False,0.9997070064427972,0.017117054571474076,3.4736208277152776,2.8107766603657725,506.77374949896955,0
oof,2,GQDYBPWQLRUHJH-UHFFFAOYSA-H,10.1016/j.jct.2012.08.015,v2_shomate5,shomate5__lambda_0,1.4052953156822836,False,0.9997070064427972,0.017117054571474076,3.4736208277152776,2.8107766603657725,506.77374949896955,0
oof,2,HPEUJPJOZXNMSJ-UHFFFAOYSA-N,10.1021/je0499364,transition_selected,gamma_100__d2__atom_inverse_sqrt__delta_0.0003,1.3619532702724544,False,0.9986853570250159,0.03625800566749488,5.229193162015974,3.310636970207713,601.5781447648418,1
oof,2,HPEUJPJOZXNMSJ-UHFFFAOYSA-N,10.1021/je0499364,v2_shomate5,shomate5__lambda_0,1.3619532702724544,False,0.9986853570250159,0.03625800566749488,5.229193162015974,3.310636970207713,601.5781447648418,1
oof,2,HUEBIMLTDXKIPR-UHFFFAOYSA-N,10.1021/je0499364,transition_selected,gamma_100__d2__atom_inverse_sqrt__delta_0.0003,1.3203073904512752,False,0.9992142816846968,0.028030667407380402,3.931644556973772,2.547770934220644,340.0722362923927,1
oof,2,HUEBIMLTDXKIPR-UHFFFAOYSA-N,10.1021/je0499364,v2_shomate5,shomate5__lambda_0,1.3203073904512752,False,0.9992142816846968,0.028030667407380402,3.931644556973772,2.547770934220644,340.0722362923927,1
oof,2,IJXHLVMUNBOGRR-UHFFFAOYSA-N,10.1021/je0499364,transition_selected,gamma_100__d2__atom_inverse_sqrt__delta_0.0003,0.647992719182931,False,0.9958806065123561,0.0641825014131099,4.772422611002856,1.9030756293263258,409.9683164042037,1
oof,2,IJXHLVMUNBOGRR-UHFFFAOYSA-N,10.1021/je0499364,v2_shomate5,shomate5__lambda_0,0.647992719182931,False,0.9958806065123561,0.0641825014131099,4.772422611002856,1.9030756293263258,409.9683164042037,1
oof,2,IOQPZZOEVPZRBK-UHFFFAOYSA-N,10.1016/j.fluid.2005.07.009,transition_selected,gamma_100__d2__atom_inverse_sqrt__delta_0.0003,0.3352442399215863,False,0.9923808291851702,0.08728786178404044,0.9747203102159785,0.7663065557504118,20.901753029245732,0
oof,2,IOQPZZOEVPZRBK-UHFFFAOYSA-N,10.1016/j.fluid.2005.07.009,v2_shomate5,shomate5__lambda_0,0.3352442399215863,False,0.9923808291851702,0.08728786178404044,0.9747203102159785,0.7663065557504118,20.901753029245732,0
oof,2,JBTWLSYIZRCDFO-UHFFFAOYSA-N,10.1021/je034134e,transition_selected,gamma_100__d2__atom_inverse_sqrt__delta_0.0003,1.219512195121953,False,0.9990930060119179,0.030116340881357884,0.21563582818829666,0.18597256719281952,0.8369785871721467,0
oof,2,JBTWLSYIZRCDFO-UHFFFAOYSA-N,10.1021/je034134e,v2_shomate5,shomate5__lambda_0,1.219512195121953,False,0.9990930060119179,0.030116340881357884,0.21563582818829666,0.18597256719281952,0.8369785871721467,0
oof,2,JGHZJRVDZXSNKQ-UHFFFAOYSA-N,10.1021/je0499364,transition_selected,gamma_100__d2__atom_inverse_sqrt__delta_0.0003,0.6758870876317877,False,0.9963225856951311,0.060641687846471906,4.097379238593821,1.5735789027974671,302.1932992474743,1
oof,2,JGHZJRVDZXSNKQ-UHFFFAOYSA-N,10.1021/je0499364,v2_shomate5,shomate5__lambda_0,0.6758870876317877,False,0.9963225856951311,0.060641687846471906,4.097379238593821,1.5735789027974671,302.1932992474743,1
oof,2,JNDDPBOKWCBQSM-UHFFFAOYSA-N,10.1021/je0499364,transition_selected,gamma_100__d2__atom_inverse_sqrt__delta_0.0003,0.9225768321512995,False,0.9992545050143976,0.02730375405695039,2.877149543197534,1.3707246340417245,173.83777937235732,1
oof,2,JNDDPBOKWCBQSM-UHFFFAOYSA-N,10.1021/je0499364,v2_shomate5,shomate5__lambda_0,0.9225768321512995,False,0.9992545050143976,0.02730375405695039,2.877149543197534,1.3707246340417245,173.83777937235732,1
oof,2,JQOAZIZLIIOXEW-UHFFFAOYSA-N,10.1016/j.jct.2007.03.001,transition_selected,gamma_100__d2__atom_inverse_sqrt__delta_0.0003,0.4331344331344235,False,0.9999548768603865,0.006717375947007154,0.11768074034134975,0.10108983911191241,1.4679682046125473,0
oof,2,JQOAZIZLIIOXEW-UHFFFAOYSA-N,10.1016/j.jct.2007.03.001,v2_shomate5,shomate5__lambda_0,0.4331344331344235,False,0.9999548768603865,0.006717375947007154,0.11768074034134975,0.10108983911191241,1.4679682046125473,0
oof,2,JSAIECNZNCBDRY-UHFFFAOYSA-H,10.1016/j.jct.2012.08.015,transition_selected,gamma_100__d2__atom_inverse_sqrt__delta_0.0003,0.6295143212951511,False,0.9996509643357343,0.01868249620007086,6.894544995790884,5.292261427806314,1996.4595293573755,0
oof,2,JSAIECNZNCBDRY-UHFFFAOYSA-H,10.1016/j.jct.2012.08.015,v2_shomate5,shomate5__lambda_0,0.6295143212951511,False,0.9996509643357343,0.01868249620007086,6.894544995790884,5.292261427806314,1996.4595293573755,0
oof,2,JYTXEYHYTZOGGQ-UHFFFAOYSA-N,10.1016/j.tca.2005.11.024,transition_selected,gamma_100__d2__atom_inverse_sqrt__delta_0.0003,1.6333333333333322,False,0.9993699573177112,0.025100651033166044,0.7546315218052372,0.5704770687680025,17.084062011062645,0
oof,2,JYTXEYHYTZOGGQ-UHFFFAOYSA-N,10.1016/j.tca.2005.11.024,v2_shomate5,shomate5__lambda_0,1.6333333333333322,False,0.9993699573177112,0.025100651033166044,0.7546315218052372,0.5704770687680025,17.084062011062645,0
oof,2,KJBZEVXEFOJYIO-UHFFFAOYSA-N,10.1016/j.jct.2014.01.021,transition_selected,gamma_100__d2__atom_inverse_sqrt__delta_0.0003,0.635341772901802,False,0.9989024900484254,0.03312868774302188,2.6634020749077236,2.276690176491481,312.1232669554018,10
oof,2,KJBZEVXEFOJYIO-UHFFFAOYSA-N,10.1016/j.jct.2014.01.021,v2_shomate5,shomate5__lambda_0,0.635341772901802,False,0.9989024900484254,0.03312868774302188,2.6634020749077236,2.276690176491481,312.1232669554018,10
oof,2,KJIOQYGWTQBHNH-UHFFFAOYSA-N,10.1016/j.fluid.2005.07.009,transition_selected,gamma_100__d2__atom_inverse_sqrt__delta_0.0003,0.6518282988871268,False,0.9972135386647941,0.052786942847696014,0.9062417836202391,0.7273894334988164,22.174402600238192,0
oof,2,KJIOQYGWTQBHNH-UHFFFAOYSA-N,10.1016/j.fluid.2005.07.009,v2_shomate5,shomate5__lambda_0,0.6518282988871268,False,0.9972135386647941,0.052786942847696014,0.9062417836202391,0.7273894334988164,22.174402600238192,0
oof,2,KMTRUDSVKNLOMY-UHFFFAOYSA-N,10.1021/je034134e,transition_selected,gamma_100__d2__atom_inverse_sqrt__delta_0.0003,1.6501650165016417,False,0.9999166537028457,0.00912941932185747,0.12291236848883,0.09940373554849566,1.3596705294780538,0
oof,2,KMTRUDSVKNLOMY-UHFFFAOYSA-N,10.1021/je034134e,v2_shomate5,shomate5__lambda_0,1.6501650165016417,False,0.9999166537028457,0.00912941932185747,0.12291236848883,0.09940373554849566,1.3596705294780538,0
oof,2,KZPXREABEBSAQM-UHFFFAOYSA-N,10.1016/j.jct.2011.06.001,transition_selected,gamma_100__d2__atom_inverse_sqrt__delta_0.0003,0.8692579505300431,False,0.9997561117685388,0.01561692131827314,0.18913803098958365,0.15434009334586934,1.6455669592643687,0
oof,2,KZPXREABEBSAQM-UHFFFAOYSA-N,10.1016/j.jct.2011.06.001,v2_shomate5,shomate5__lambda_0,0.8692579505300431,False,0.9997561117685388,0.01561692131827314,0.18913803098958365,0.15434009334586934,1.6455669592643687,0
oof,2,LCKPHAKKEGRIAG-UHFFFAOYSA-H,10.1016/j.jct.2012.08.015,transition_selected,gamma_100__d2__atom_inverse_sqrt__delta_0.0003,0.8210885153403097,False,0.9998664977910698,0.01155431559765146,3.906694593753888,2.9674233207776113,641.015031252366,0
oof,2,LCKPHAKKEGRIAG-UHFFFAOYSA-H,10.1016/j.jct.2012.08.015,v2_shomate5,shomate5__lambda_0,0.8210885153403097,False,0.9998664977910698,0.01155431559765146,3.906694593753888,2.9674233207776113,641.015031252366,0
oof,2,LEHFSLREWWMLPU-UHFFFAOYSA-B,10.1016/j.jct.2004.11.002,transition_selected,gamma_100__d2__atom_inverse_sqrt__delta_0.0003,0.24000000000000152,False,0.9999009141554678,0.009954187286375022,0.48268941026549833,0.3970434373421984,29.356622414589275,0
oof,2,LEHFSLREWWMLPU-UHFFFAOYSA-B,10.1016/j.jct.2004.11.002,v2_shomate5,shomate5__lambda_0,0.24000000000000152,False,0.9999009141554678,0.009954187286375022,0.48268941026549833,0.3970434373421984,29.356622414589275,0
oof,2,LIIGHEASCIFQBJ-UHFFFAOYSA-K,10.1016/j.tca.2012.05.023,transition_selected,gamma_100__d2__atom_inverse_sqrt__delta_0.0003,0.8867328540834364,False,0.9999911809455005,0.002969689293417761,0.348562252844612,0.2765149426495426,9.96264281686512,0
oof,2,LIIGHEASCIFQBJ-UHFFFAOYSA-K,10.1016/j.tca.2012.05.023,v2_shomate5,shomate5__lambda_0,0.8867328540834364,False,0.9999911809455005,0.002969689293417761,0.348562252844612,0.2765149426495426,9.96264281686512,0
oof,2,MFEVGQHCNVXMER-UHFFFAOYSA-L,10.1016/j.jct.2011.10.014,transition_selected,gamma_100__d2__atom_inverse_sqrt__delta_0.0003,0.405120831408575,False,0.9980209186300013,0.044486867388013586,1.1839066881815192,0.8963678749369112,46.25395652859079,0
oof,2,MFEVGQHCNVXMER-UHFFFAOYSA-L,10.1016/j.jct.2011.10.014,v2_shomate5,shomate5__lambda_0,0.405120831408575,False,0.9980209186300013,0.044486867388013586,1.1839066881815192,0.8963678749369112,46.25395652859079,0
oof,2,MHDDFBTXBNOBTA-UHFFFAOYSA-H,10.1021/je100561t,transition_selected,gamma_100__d2__atom_inverse_sqrt__delta_0.0003,0.706646278428668,False,0.9995110969915256,0.022111151224538075,5.099060488743143,4.199172501854276,1404.0225648645194,0
oof,2,MHDDFBTXBNOBTA-UHFFFAOYSA-H,10.1021/je100561t,v2_shomate5,shomate5__lambda_0,0.706646278428668,False,0.9995110969915256,0.022111151224538075,5.099060488743143,4.199172501854276,1404.0225648645194,0
oof,2,MHZGKXUYDGKKIU-UHFFFAOYSA-N,10.1016/j.fluid.2005.07.009,transition_selected,gamma_100__d2__atom_inverse_sqrt__delta_0.0003,1.1677668908008612,False,0.9979318942509376,0.04547643069835628,0.3517711256974529,0.31022019367074966,2.7223443472379705,0
oof,2,MHZGKXUYDGKKIU-UHFFFAOYSA-N,10.1016/j.fluid.2005.07.009,v2_shomate5,shomate5__lambda_0,1.1677668908008612,False,0.9979318942509376,0.04547643069835628,0.3517711256974529,0.31022019367074966,2.7223443472379705,0
oof,2,MSPQQAUTCRWLGR-UHFFFAOYSA-K,10.1021/je7004006,transition_selected,gamma_100__d2__atom_inverse_sqrt__delta_0.0003,0.8807649893118903,False,0.9999520542026444,0.0069242903864291765,0.9194210425231224,0.7970574595670961,83.68817028999621,0
oof,2,MSPQQAUTCRWLGR-UHFFFAOYSA-K,10.1021/je7004006,v2_shomate5,shomate5__lambda_0,0.8807649893118903,False,0.9999520542026444,0.0069242903864291765,0.9194210425231224,0.7970574595670961,83.68817028999621,0
oof,2,MWKFXSUHUHTGQN-UHFFFAOYSA-N,10.1016/j.fluid.2005.07.009,transition_selected,gamma_100__d2__atom_inverse_sqrt__delta_0.0003,2.7776061244169727,False,0.9724669930327922,0.16593072942408174,1.1431612200225252,0.957094970947864,31.36362179912132,0
oof,2,MWKFXSUHUHTGQN-UHFFFAOYSA-N,10.1016/j.fluid.2005.07.009,v2_shomate5,shomate5__lambda_0,2.7776061244169727,False,0.9724669930327922,0.16593072942408174,1.1431612200225252,0.957094970947864,31.36362179912132,0
oof,2,OVBFMUAFNIIQAL-UHFFFAOYSA-N,10.1016/j.jct.2005.06.002,transition_selected,gamma_100__d2__atom_inverse_sqrt__delta_0.0003,8.556379584440053,False,0.9957508649513326,0.06518538984057236,3.4050481958555414,1.9096035112289365,950.7369637201243,0
oof,2,OVBFMUAFNIIQAL-UHFFFAOYSA-N,10.1016/j.jct.2005.06.002,v2_shomate5,shomate5__lambda_0,8.556379584440053,False,0.9957508649513326,0.06518538984057236,3.4050481958555414,1.9096035112289365,950.7369637201243,0
oof,2,PCNDJXKNXGMECE-UHFFFAOYSA-N,10.1016/j.jct.2009.11.010,transition_selected,gamma_100__d2__atom_inverse_sqrt__delta_0.0003,0.9523271438091839,False,0.997916879571728,0.04564121414108045,4.19617277503232,2.3133103191042785,387.37305107429364,0
oof,2,PCNDJXKNXGMECE-UHFFFAOYSA-N,10.1016/j.jct.2009.11.010,v2_shomate5,shomate5__lambda_0,0.9523271438091839,False,0.997916879571728,0.04564121414108045,4.19617277503232,2.3133103191042785,387.37305107429364,0
oof,2,PZVLBICKVLYSRO-FBNRFAABSA-N,10.1016/j.jct.2006.03.021,transition_selected,gamma_100__d2__atom_inverse_sqrt__delta_0.0003,1.0011778994593274,False,0.9999613179509335,0.00621948945384753,0.8298991178460297,0.6234521556156772,82.64790549619418,0
oof,2,PZVLBICKVLYSRO-FBNRFAABSA-N,10.1016/j.jct.2006.03.021,v2_shomate5,shomate5__lambda_0,1.0011778994593274,False,0.9999613179509335,0.00621948945384753,0.8298991178460297,0.6234521556156772,82.64790549619418,0
oof,2,QGBRLVONZXHAKJ-UHFFFAOYSA-N,10.1021/je0499364,transition_selected,gamma_100__d2__atom_inverse_sqrt__delta_0.0003,1.2149099873011144,False,0.9995074696765519,0.022193024206901137,3.557939787770935,2.2311404389979894,291.15551726828016,1
oof,2,QGBRLVONZXHAKJ-UHFFFAOYSA-N,10.1021/je0499364,v2_shomate5,shomate5__lambda_0,1.2149099873011144,False,0.9995074696765519,0.022193024206901137,3.557939787770935,2.2311404389979894,291.15551726828016,1
oof,2,RUOJZAUFBMNUDX-UHFFFAOYSA-N,10.1021/je034134e,transition_selected,gamma_100__d2__atom_inverse_sqrt__delta_0.0003,0.9691876750700241,False,0.9996440071164437,0.018867773677787397,0.13563605265295706,0.11595868906194605,0.7542826899503053,0
oof,2,RUOJZAUFBMNUDX-UHFFFAOYSA-N,10.1021/je034134e,v2_shomate5,shomate5__lambda_0,0.9691876750700241,False,0.9996440071164437,0.018867773677787397,0.13563605265295706,0.11595868906194605,0.7542826899503053,0
oof,2,SLIUAWYAILUBJU-UHFFFAOYSA-N,10.1021/je800382b,transition_selected,gamma_100__d2__atom_inverse_sqrt__delta_0.0003,0.6700251889168755,False,0.9962975433024783,0.06084781588127649,4.223563568981651,3.5734838151007695,356.7697844245804,0
oof,2,SLIUAWYAILUBJU-UHFFFAOYSA-N,10.1021/je800382b,v2_shomate5,shomate5__lambda_0,0.6700251889168755,False,0.9962975433024783,0.06084781588127649,4.223563568981651,3.5734838151007695,356.7697844245804,0
oof,2,TVXXNOYZHKPKGW-UHFFFAOYSA-N,10.1016/j.tca.2007.07.005,transition_selected,gamma_100__d2__atom_inverse_sqrt__delta_0.0003,0.3224112157413865,False,0.9995785802988131,0.020528509473093027,0.8832671854000544,0.7018144621329822,111.56301167504839,5
oof,2,TVXXNOYZHKPKGW-UHFFFAOYSA-N,10.1016/j.tca.2007.07.005,v2_shomate5,shomate5__lambda_0,0.3224112157413865,False,0.9995785802988131,0.020528509473093027,0.8832671854000544,0.7018144621329822,111.56301167504839,5
oof,2,UJZWTXBZCPNPJG-UHFFFAOYSA-H,10.1016/j.jct.2012.06.032,transition_selected,gamma_100__d2__atom_inverse_sqrt__delta_0.0003,1.1215406976744062,False,0.9985520985946771,0.0380512996535329,7.321790153277044,6.26124281233472,2948.4736076743575,0
oof,2,UJZWTXBZCPNPJG-UHFFFAOYSA-H,10.1016/j.jct.2012.06.032,v2_shomate5,shomate5__lambda_0,1.1215406976744062,False,0.9985520985946771,0.0380512996535329,7.321790153277044,6.26124281233472,2948.4736076743575,0
oof,2,UOUJSJZBMCDAEU-UHFFFAOYSA-N,10.1016/j.jct.2007.03.001,transition_selected,gamma_100__d2__atom_inverse_sqrt__delta_0.0003,0.42857142857145375,False,0.9999973893516471,0.001615750089888592,0.006604605283071205,0.00579293089094498,0.003184319198997561,0
oof,2,UOUJSJZBMCDAEU-UHFFFAOYSA-N,10.1016/j.jct.2007.03.001,v2_shomate5,shomate5__lambda_0,0.42857142857145375,False,0.9999973893516471,0.001615750089888592,0.006604605283071205,0.00579293089094498,0.003184319198997561,0
oof,2,UPOMCDPCTBJJDA-UHFFFAOYSA-N,10.1016/j.jct.2005.02.003,transition_selected,gamma_100__d2__atom_inverse_sqrt__delta_0.0003,1.1115702744172558,False,0.9996265442883282,0.019325002242478146,0.8725304031543829,0.7478311137457115,81.46009557387625,0
oof,2,UPOMCDPCTBJJDA-UHFFFAOYSA-N,10.1016/j.jct.2005.02.003,v2_shomate5,shomate5__lambda_0,1.1115702744172558,False,0.9996265442883282,0.019325002242478146,0.8725304031543829,0.7478311137457115,81.46009557387625,0
oof,2,UQDUPQYQJKYHQI-UHFFFAOYSA-N,10.1021/je0499364,transition_selected,gamma_100__d2__atom_inverse_sqrt__delta_0.0003,0.9233692210259659,False,0.9894750678716719,0.10259109185659351,10.523894205730084,3.6747749189472563,2325.799334321384,1
oof,2,UQDUPQYQJKYHQI-UHFFFAOYSA-N,10.1021/je0499364,v2_shomate5,shomate5__lambda_0,0.9233692210259659,False,0.9894750678716719,0.10259109185659351,10.523894205730084,3.6747749189472563,2325.799334321384,1
oof,2,VEPNERHWMZOLBQ-UHFFFAOYSA-H,10.1016/j.jct.2012.08.015,transition_selected,gamma_100__d2__atom_inverse_sqrt__delta_0.0003,0.6310679611650517,False,0.9971523435042297,0.05336343781813816,15.03344427610499,12.538726214279952,9492.186765715664,0
oof,2,VEPNERHWMZOLBQ-UHFFFAOYSA-H,10.1016/j.jct.2012.08.015,v2_shomate5,shomate5__lambda_0,0.6310679611650517,False,0.9971523435042297,0.05336343781813816,15.03344427610499,12.538726214279952,9492.186765715664,0
oof,2,VULQFNGXAGDIOE-UHFFFAOYSA-H,10.1016/j.jct.2012.08.015,transition_selected,gamma_100__d2__atom_inverse_sqrt__delta_0.0003,1.4719495091164128,False,0.999830282949743,0.013027549664349377,3.6916685686119544,2.8748989948446924,572.3935064600523,0
oof,2,VULQFNGXAGDIOE-UHFFFAOYSA-H,10.1016/j.jct.2012.08.015,v2_shomate5,shomate5__lambda_0,1.4719495091164128,False,0.999830282949743,0.013027549664349377,3.6916685686119544,2.8748989948446924,572.3935064600523,0
oof,2,WTDRDQBEARUVNC-LURJTMIESA-N,10.1021/je700644s,transition_selected,gamma_100__d2__atom_inverse_sqrt__delta_0.0003,1.1643819466116705,False,0.9999799533504592,0.004477348494450918,0.37171359117056996,0.2983080887857099,14.093441373814008,0
oof,2,WTDRDQBEARUVNC-LURJTMIESA-N,10.1021/je700644s,v2_shomate5,shomate5__lambda_0,1.1643819466116705,False,0.9999799533504592,0.004477348494450918,0.37171359117056996,0.2983080887857099,14.093441373814008,0
oof,2,WYCFCXFPNOLVCU-UHFFFAOYSA-N,10.1016/j.jct.2004.03.006,transition_selected,gamma_100__d2__atom_inverse_sqrt__delta_0.0003,1.8099780072671638,False,0.999540133868586,0.02144448953493801,2.222854684258343,1.7911809684474895,444.69746525963325,0
oof,2,WYCFCXFPNOLVCU-UHFFFAOYSA-N,10.1016/j.jct.2004.03.006,v2_shomate5,shomate5__lambda_0,1.8099780072671638,False,0.999540133868586,0.02144448953493801,2.222854684258343,1.7911809684474895,444.69746525963325,0
